title,popularity,vote_count,mdb_id,vote_average,release_date,genre
Butterscotch: I Am Not a Ghost,0.6,0,354087,0.0,2000-02-16,sci-fi
Butterscotch: Butterscotch Over Berlin,0.6659999999999999,0,354086,0.0,2000-02-02,sci-fi
Butterscotch: Lost But Found,0.6,0,354081,0.0,2000-01-19,sci-fi
Lust in Space: The Erotic Witch Project IV,2.209,1,354079,1.0,2005-06-15,sci-fi
Butterscotch: Power Flower,1.216,0,354073,0.0,2000-01-26,sci-fi
Sex and the Single Alien,0.6,0,354070,0.0,2015-03-20,sci-fi
Alien Hunger,2.29,4,354039,2.1,2014-08-11,sci-fi
Energy Hunter,0.6,1,353982,6.0,2005-11-29,sci-fi
Shoes,0.6,0,353627,0.0,2016-02-01,sci-fi
"I'm You, Dickhead",0.7859999999999999,5,353544,7.9,2014-07-31,sci-fi
The Rocket List,0.6,0,353420,0.0,2015-04-03,sci-fi
Alienated,2.388,3,353314,2.8,2015-09-01,sci-fi
Fire Twister,4.5889999999999995,17,353267,5.1,2015-08-06,sci-fi
Earthfall,5.1720000000000015,26,353257,4.0,2015-06-22,sci-fi
Sisters of the Plague,2.946,2,353093,3.0,2015-07-12,sci-fi
Dog Men,0.6,1,352998,5.0,2015-08-20,sci-fi
Xenoa 2: Clash of the Bloods,0.6,0,352811,0.0,2012-11-12,sci-fi
Xenoa,0.6,0,352743,0.0,2007-08-22,sci-fi
5th Passenger,5.961,21,352548,4.7,2018-05-30,sci-fi
Star Trek Secret Voyage: Whose Birth These Triumphs Are,2.055,1,352545,5.0,2012-08-08,sci-fi
Drakken,0.848,0,352485,0.0,2014-11-17,sci-fi
Stealing Time,1.432,6,352481,6.5,2015-04-25,sci-fi
Shut-Eye,0.6,0,352468,0.0,2014-11-17,sci-fi
Gear,0.6,0,352459,0.0,2014-11-17,sci-fi
Memory 2.0,0.84,0,352457,0.0,2014-11-17,sci-fi
U.F.Oh Yeah,0.963,9,352148,5.9,2015-04-02,sci-fi
The Dead Zone,4.242,16,352128,8.0,2002-11-05,sci-fi
Parallax,0.893,0,352034,0.0,2014-10-16,sci-fi
The Shaman,2.199,10,351863,7.4,2015-04-18,sci-fi
Revenge of the Spacemen,0.946,1,351803,1.0,2014-10-04,sci-fi
Future Justice,2.14,2,351381,5.0,2014-05-18,sci-fi
Dex Hamilton and the Doomsday Swarm,0.6,0,351240,0.0,2012-09-01,sci-fi
Palm Rot,0.6,2,350727,10.0,2015-01-24,sci-fi
Eidolon,0.6,0,349288,0.0,2015-04-08,sci-fi
Biohazardous,1.991,3,349165,3.3,2001-05-11,sci-fi
The Arti: The Adventure Begins,1.129,1,349136,6.0,2015-07-19,sci-fi
Roboshark,3.84,25,349135,3.8,2015-07-23,sci-fi
Wrecked,0.84,1,349107,6.0,2013-04-19,sci-fi
Parallel,0.601,0,348927,0.0,2015-05-20,sci-fi
Savage Season,0.889,0,348855,0.0,2001-07-15,sci-fi
Spectropia,0.6,0,348806,0.0,2006-01-06,sci-fi
Story of R32,0.6,0,348776,0.0,2014-12-13,sci-fi
The Most Beautiful Day,1.4,4,348747,7.0,2015-02-14,sci-fi
The Long Slow Flight of the Ashbot,0.628,1,348671,5.0,2015-03-04,sci-fi
The Leap,0.969,5,348641,7.7,2015-03-27,sci-fi
Free Zone,0.6,1,348629,5.0,2013-05-01,sci-fi
The Specter,0.8420000000000001,0,348616,0.0,2005-07-09,sci-fi
Domonic,0.631,1,348546,5.0,2014-07-13,sci-fi
Monsura Is Waiting,0.6,0,348522,0.0,2014-04-04,sci-fi
Red Rover,0.919,2,348514,6.0,2015-10-30,sci-fi
Call Back,0.6,1,348492,5.0,2013-10-01,sci-fi
Beyond,1.569,4,348489,6.0,2013-08-19,sci-fi
The Trail's End,0.6,0,348446,0.0,2014-12-04,sci-fi
Interview With A Time Traveler,0.996,2,348425,5.5,2014-07-02,sci-fi
3 Minutes,0.9890000000000001,2,348161,3.5,2011-01-10,sci-fi
Juliet,0.9179999999999999,2,347909,7.5,2015-07-08,sci-fi
The Gateway,4.357,14,347855,4.9,2015-11-19,sci-fi
Zombie Shark,7.018,24,347849,4.4,2015-07-20,sci-fi
The Sand,15.392000000000001,74,347847,4.3,2015-08-28,sci-fi
Thresher,0.6579999999999999,2,347679,6.5,2014-10-13,sci-fi
Containment,6.053999999999999,58,347548,5.2,2015-07-09,sci-fi
Chaos on the Bridge,4.811,27,347497,7.2,2015-08-25,sci-fi
1 + 1 = 11,0.6,0,347428,0.0,2015-06-21,sci-fi
The Cannibal in the Jungle,3.5869999999999997,3,347423,4.7,2015-04-27,sci-fi
The Subjects,4.4460000000000015,30,347258,5.2,2015-10-08,sci-fi
Help,1.079,3,347199,7.0,2014-07-29,sci-fi
Mantis,0.6,1,347131,4.0,2003-07-01,sci-fi
Scorched Earth,8.007,52,347111,5.4,2018-02-02,sci-fi
Jurassic Prey,3.778,13,347064,3.4,2015-06-23,sci-fi
Native,3.594,10,347030,6.2,2018-02-23,sci-fi
The Mourning,3.249,5,346963,4.3,2015-03-17,sci-fi
Solar,0.6,1,346906,5.0,2007-07-01,sci-fi
Contact,0.6,0,346854,0.0,2014-01-01,sci-fi
Fixed: The Science/Fiction of Human Enhancement,1.227,0,346840,0.0,2013-11-24,sci-fi
Pandemic,13.796,168,346651,4.6,2016-02-26,sci-fi
Thunder Lord,0.6,0,346593,0.0,2016-11-10,sci-fi
The Zohar Secret,2.677,14,346472,4.4,2015-01-01,sci-fi
"End of Days, Inc.",4.882,11,346347,5.4,2015-04-24,sci-fi
Bailout!,0.6,0,346346,0.0,2011-09-11,sci-fi
Love Like Aliens,0.6,1,346330,3.0,2011-06-26,sci-fi
Los SuperMartínez,0.6,1,346266,4.0,2011-04-05,sci-fi
85.12.30,0.879,1,346264,5.0,2012-07-26,sci-fi
God of Thunder,4.893,8,346256,5.2,2015-05-06,sci-fi
A Lifestory,0.6,1,346218,6.0,2013-06-25,sci-fi
Azarkant,0.6,3,346175,7.3,2013-11-01,sci-fi
KillerSaurus,1.0590000000000002,3,346093,3.0,2015-09-06,sci-fi
Unleashed,5.037,29,345937,6.7,2017-08-25,sci-fi
Rupture,9.794,153,345925,5.0,2016-11-04,sci-fi
Space Quest,0.6,0,345541,0.0,2015-05-28,sci-fi
Polder,2.5610000000000004,2,345460,4.5,2015-07-07,sci-fi
Emmanuelle Through Time: Emmanuelle's Supernatural Sexual Activity,12.012,2,345330,8.3,2012-06-02,sci-fi
Emmanuelle Through Time: Emmanuelle's Forbidden Pleasures,3.613,2,345167,3.5,2012-06-12,sci-fi
Bernice Summerfield: Dead and Buried,0.6,0,344716,0.0,2010-08-31,sci-fi
Enemy Empire,1.99,4,344656,4.1,2013-12-27,sci-fi
Assumption of Risk,1.515,1,344332,6.0,2014-03-28,sci-fi
Sharktopus vs. Whalewolf,7.865,33,344147,3.5,2015-07-19,sci-fi
Dual City,0.6,0,344098,0.0,2015-03-09,sci-fi
Moon Dust,1.861,1,344089,5.0,2015-07-10,sci-fi
Dilemma,0.6,1,343868,8.5,2013-04-03,sci-fi
Identicals,3.535,16,343724,4.1,2015-06-20,sci-fi
Probable Robot,0.6,1,343191,1.0,2015-09-01,sci-fi
Man Vs.,3.96,37,343112,5.3,2015-06-02,sci-fi
Mega Shark vs. Kolossus,5.301,25,343097,3.6,2015-06-18,sci-fi
Flight World War II,4.335,17,343070,4.7,2015-06-02,sci-fi
3-Headed Shark Attack,10.482999999999999,81,342927,3.7,2015-10-09,sci-fi
Artichokes Piranha from the Prehistoric Abyss,0.6,0,342689,0.0,2014-12-01,sci-fi
The Garage,0.6,0,342687,0.0,2014-10-16,sci-fi
Killed by Lightning,0.907,1,342686,8.0,2002-06-27,sci-fi
Whipping Boy,0.6,0,342683,0.0,2014-12-03,sci-fi
Welcome to Willits: After Sundown,1.185,1,342681,6.0,2013-11-11,sci-fi
Strings,0.8490000000000001,0,342603,0.0,2015-05-31,sci-fi
I Am The Flash,0.6,1,341998,10.0,2015-05-26,sci-fi
Blue Solace,0.6,0,341993,0.0,2015-01-21,sci-fi
June,5.178,35,341886,3.8,2015-08-01,sci-fi
Predator: Dark Ages,4.577,42,341870,5.6,2015-05-23,sci-fi
White Room,0.6,0,341857,0.0,2010-01-01,sci-fi
Virtual Girl 2: Virtual Vegas,2.864,1,341847,2.0,2001-11-10,sci-fi
Silicon;BootDrive,0.6,1,341783,6.0,2013-09-10,sci-fi
How to Talk to Girls at Parties,10.623,204,341689,6.3,2017-10-06,sci-fi
Attack Of The Octopus People,0.6,0,341650,0.0,2010-06-29,sci-fi
Swingers,0.6,1,341604,7.0,2009-11-10,sci-fi
Orion,2.02,1,341036,5.0,2015-08-01,sci-fi
Rotor,0.6,1,340877,8.0,2015-04-22,sci-fi
RZ-9,5.377999999999999,7,340835,3.3,2015-08-17,sci-fi
FUTURESTATES: Code Academy,2.423,2,340792,5.0,2014-04-06,sci-fi
The 56 Year Old Boy,1.105,0,340782,0.0,2014-03-02,sci-fi
Stray Dog,0.883,0,340780,0.0,2013-11-15,sci-fi
PROBE: When to Die,1.533,0,340773,0.0,2015-04-01,sci-fi
Super Hell 3,0.6759999999999999,0,340646,0.0,2014-10-31,sci-fi
Super Hell 2,0.6,0,340639,0.0,2008-10-31,sci-fi
Super Hell,0.9179999999999999,1,340625,2.0,2004-10-31,sci-fi
Zombie Cats from Mars,1.733,3,340452,3.7,2015-05-05,sci-fi
Danny Johnson Saves the World,1.859,0,340212,0.0,2015-05-20,sci-fi
The New Mutants,10.068,0,340102,0.0,2020-12-31,sci-fi
Truth,2.39,6,340001,3.6,2015-01-01,sci-fi
The Motherhood Archives,0.6,0,339755,0.0,2013-10-01,sci-fi
San Andreas Quake,8.443,124,339533,3.7,2015-05-19,sci-fi
Tremors 5: Bloodlines,10.697000000000001,196,339530,5.0,2015-10-06,sci-fi
State Zero,1.4,5,339254,5.2,2015-03-31,sci-fi
Death Machine: The Fall of London,1.07,3,339224,1.8,2015-01-01,sci-fi
Worm,4.3610000000000015,5,338713,5.8,2014-08-12,sci-fi
Actiongirls: Soldiers of the Dead - Part 1,2.3819999999999997,2,338677,3.5,2007-01-01,sci-fi
Extinction,10.425999999999998,354,338676,5.7,2015-08-07,sci-fi
Reaver,1.4,2,337857,4.0,2013-12-13,sci-fi
Star Wars Rebels: The Siege of Lothal,3.58,36,337755,8.1,2015-04-18,sci-fi
Invisible Centerfolds,1.4,1,337739,7.0,2015-05-03,sci-fi
Flesh of my Flesh,1.3880000000000001,0,337692,0.0,2015-04-25,sci-fi
Anthem,0.705,1,337574,5.0,2007-01-01,sci-fi
Flatland,2.9189999999999996,8,337550,6.5,2007-01-01,sci-fi
Doctor Who Anime ドクター・フーのファン・アニメ,0.994,1,337429,9.5,2011-06-01,sci-fi
Another Time,4.354,11,337426,6.0,2018-04-24,sci-fi
Next Door,0.6,0,337357,0.0,2014-01-01,sci-fi
Cowboys vs. Dinosaurs,4.604,26,337208,3.9,2015-05-19,sci-fi
The Wisdom Tree,1.851,0,337055,0.0,2013-12-07,sci-fi
The OceanMaker,2.033,8,336893,7.9,2014-08-24,sci-fi
The Encounter,5.587999999999999,19,336850,3.7,2015-06-02,sci-fi
Moonless,0.6,0,336764,0.0,2012-01-01,sci-fi
Collision Point: The Race to Clean Up Space,1.8,3,336630,6.2,2014-02-25,sci-fi
Origin: A Call to Minds,0.603,0,336280,0.0,2015-01-01,sci-fi
The Mind's Eye,5.625,48,336265,5.0,2015-08-05,sci-fi
Infini,0.6,1,336024,7.0,2002-08-01,sci-fi
Circle,13.396,1036,335866,6.0,2015-05-28,sci-fi
Sharkansas Women's Prison Massacre,6.393,26,335409,4.8,2015-11-04,sci-fi
The Summit,0.6,0,335267,0.0,2013-08-18,sci-fi
Doctor Who: Voyage of the Damned,7.599,114,335209,7.8,2007-12-25,sci-fi
Battle For SkyArk,6.356,42,335077,3.9,2015-05-18,sci-fi
The Protokon,1.05,1,334974,8.0,2015-10-31,sci-fi
Nightmare Code,4.1530000000000005,9,334894,4.8,2014-01-01,sci-fi
Mirza the Miraculous,0.6,0,334544,0.0,2015-04-05,sci-fi
Atrium,0.6,0,334342,0.0,2014-03-14,sci-fi
Fragment,0.6,0,334253,0.0,2015-04-02,sci-fi
Stellar Chronicles,0.885,0,334005,0.0,2014-10-31,sci-fi
Critters: Bounty Hunter,2.207,19,333993,5.2,2014-12-22,sci-fi
The Sighting,1.939,3,333683,4.8,2015-03-28,sci-fi
The Shells,0.601,0,333680,0.0,2015-03-27,sci-fi
The Girl from Tomorrow,0.6,0,333627,0.0,2014-02-13,sci-fi
Road Wars,3.7739999999999996,16,333545,3.2,2015-05-05,sci-fi
Atropa,0.6,0,333507,0.0,2015-01-09,sci-fi
The Leviathan,1.4269999999999998,2,333485,8.8,2015-03-16,sci-fi
The Man Who Used to Be Me,1.492,2,333341,5.5,2000-06-16,sci-fi
Magnetic,1.9769999999999999,2,333333,8.5,2015-03-29,sci-fi
Adventurados,1.4,0,333301,0.0,2015-02-12,sci-fi
Starfire Mutiny,0.965,0,333168,0.0,2002-09-24,sci-fi
Jackrabbit,4.032,14,333123,4.4,2015-04-18,sci-fi
Tetro Rouge,0.878,1,332776,7.0,2015-03-26,sci-fi
The Scopia Effect,3.2089999999999996,11,332662,5.1,2014-11-01,sci-fi
Star Trek - Aurora,0.684,3,332626,9.2,2011-11-10,sci-fi
400 Days,9.014,330,332502,4.3,2015-10-29,sci-fi
Star Wars: TIE Fighter,3.85,67,332479,8.0,2015-03-24,sci-fi
Metamorfosia,0.932,1,332294,5.0,2014-08-01,sci-fi
Movement + Location,0.8859999999999999,1,332215,7.0,2014-05-31,sci-fi
Robo-Dog,2.786,8,332212,4.9,2015-01-01,sci-fi
2019: A Future Imagined,1.093,0,332175,0.0,2008-12-01,sci-fi
Sundays,2.309,13,331985,5.7,2015-03-23,sci-fi
Rouge Fougère,0.909,2,331827,0.0,2015-06-05,sci-fi
Nocturne Six,0.994,2,331802,3.0,2014-04-26,sci-fi
Haphead,2.044,8,331780,3.5,2015-01-22,sci-fi
Grave Shivers,1.848,6,331677,5.8,2015-03-20,sci-fi
The Anachronism,0.6,1,331669,3.0,2008-03-22,sci-fi
Listening,8.421,53,331592,5.8,2015-09-11,sci-fi
Sharknado 3: Oh Hell No!,11.807,296,331446,4.5,2015-07-22,sci-fi
Battle of the Colossal Women,0.6,2,331250,4.5,2003-03-18,sci-fi
Time of the Robots,0.6,0,331087,0.0,2012-02-15,sci-fi
Box Room,0.925,2,330980,5.5,2014-03-08,sci-fi
Continuum,0.893,0,330888,0.0,2015-03-15,sci-fi
The Answer,6.546,20,330628,5.3,2015-04-11,sci-fi
Please Stand By...,0.6,0,330288,0.0,2007-03-12,sci-fi
Lucid,0.6,1,330259,8.0,2015-01-01,sci-fi
Exile,1.628,9,330215,3.6,2014-04-12,sci-fi
Robot Revolution,1.893,1,329856,4.0,2015-03-10,sci-fi
Ebola Zombies,1.185,1,329824,10.0,2015-03-23,sci-fi
Star Trek - Horizon,4.789,19,329628,5.9,2016-02-25,sci-fi
Unbelievable!!!!!,2.135,1,329621,6.0,2016-09-26,sci-fi
B14?,0.845,0,329214,0.0,2012-04-12,sci-fi
The Survivalist,7.4689999999999985,180,329004,6.3,2015-04-15,sci-fi
Synapse,1.8430000000000002,0,328950,0.0,2015-01-01,sci-fi
Two Friends,0.6,2,328612,6.0,2010-08-26,sci-fi
Parallels,9.941,224,328595,6.1,2015-03-01,sci-fi
Seedling,0.6,0,328503,0.0,2014-10-20,sci-fi
The Last Man on Earth,2.353,1,328212,7.0,2014-03-07,sci-fi
Dark Minions,3.0669999999999997,7,327781,5.7,2013-04-19,sci-fi
Insectula,3.304,8,327651,3.8,2015-03-13,sci-fi
Recursion,2.9410000000000003,3,327546,6.0,2014-02-16,sci-fi
Sector Zero4,0.6,1,327533,7.0,2014-09-17,sci-fi
Teenagers With Attitude,0.6,2,327454,8.0,2014-09-24,sci-fi
Fungicide,0.84,2,327363,2.0,2002-09-01,sci-fi
Metalstasis,0.655,0,327292,0.0,2001-02-01,sci-fi
The Gracefield Incident,6.327999999999999,58,327253,4.9,2017-07-21,sci-fi
Deposit for the Courier,0.631,1,327161,5.0,2014-07-07,sci-fi
Shock Attack,1.247,3,327096,3.0,2014-03-07,sci-fi
Vagabond,0.6,2,327033,5.5,2015-02-25,sci-fi
Power/Rangers,6.926,164,327029,7.2,2015-02-24,sci-fi
Bar Talk,0.8759999999999999,1,326663,4.0,2013-02-21,sci-fi
Dawn of the Crescent Moon,0.997,1,326576,2.0,2014-04-05,sci-fi
Cloudrise,0.6,0,326287,0.0,2013-10-01,sci-fi
Escape Zero,0.6,0,326131,0.0,2014-06-01,sci-fi
Clew,0.903,0,326130,0.0,2015-02-27,sci-fi
Astraea,1.183,1,326125,7.0,2015-02-27,sci-fi
Childhood Machine: In Standard Definition!,0.6,0,326110,0.0,2015-03-05,sci-fi
Auld Lang Syne,0.809,0,326041,0.0,2015-05-22,sci-fi
Delivery,0.6,4,326029,7.0,2005-04-09,sci-fi
Dead Still,5.142,8,325827,3.4,2014-10-06,sci-fi
Odd Noggins,0.841,0,325454,0.0,2000-02-02,sci-fi
Nuntius,0.926,1,325382,7.0,2014-10-28,sci-fi
The Brain Hack,1.555,12,325164,7.3,2015-02-11,sci-fi
Polis,0.882,1,325145,5.0,2014-11-17,sci-fi
Alien Tampon,3.444,5,324812,6.4,2015-02-12,sci-fi
Spectral,12.252,943,324670,6.3,2016-12-09,sci-fi
Astro Boy,6.4910000000000005,0,324553,0.0,2020-05-20,sci-fi
Cosplay Fetish Battle Drones,0.635,1,324535,1.0,2013-12-11,sci-fi
We Were Not Made For This World,0.669,1,324441,5.0,2014-06-18,sci-fi
OzLand,1.43,6,323968,6.6,2015-02-08,sci-fi
Ava's Possessions,6.875,72,323665,5.7,2015-03-16,sci-fi
The Diabolical,9.341000000000001,121,323370,4.8,2015-03-16,sci-fi
Toxin,4.937,17,322061,2.9,2015-01-29,sci-fi
Strange Blood,4.4430000000000005,35,321668,3.6,2015-04-01,sci-fi
LA Apocalypse,3.1060000000000003,21,321662,4.5,2014-06-20,sci-fi
Outpost,1.27,2,321652,6.5,2020-02-06,sci-fi
Holocaust Cannibal,2.32,0,321455,0.0,2014-10-29,sci-fi
Plan 9,5.1739999999999995,19,321377,3.6,2015-02-18,sci-fi
Mythica: A Quest for Heroes,13.196,98,321068,6.0,2014-12-08,sci-fi
Death on Saturn's Moon,1.801,1,321049,7.5,2000-12-31,sci-fi
The Phoenix Incident,5.9639999999999995,34,321039,4.9,2015-06-16,sci-fi
Numbers,0.7020000000000001,2,321007,8.0,2012-01-07,sci-fi
King of the Farm,0.84,0,320735,0.0,2002-06-21,sci-fi
The Perfect 46,1.2590000000000001,3,320181,6.5,2014-10-28,sci-fi
Creative Control,5.962999999999999,45,320146,5.5,2016-03-11,sci-fi
Plato's Reality Machine,1.146,1,320104,7.0,2013-09-26,sci-fi
Zolar,1.4,2,319844,1.0,2004-05-01,sci-fi
Dance of the Dead,3.431,26,319324,5.4,2005-11-11,sci-fi
Gumdrop,0.6990000000000001,2,318823,7.0,2012-11-19,sci-fi
Terbaik Dari Langit,0.961,2,318767,7.0,2014-12-25,sci-fi
No Men Beyond This Point,2.722,19,318054,6.0,2015-01-27,sci-fi
Cosmodrama,1.4,2,318032,6.0,2015-01-24,sci-fi
The Sarah Jane Adventures: Invasion of the Bane,0.926,0,317872,0.0,2007-01-01,sci-fi
The Alien Conspiracy: Grey Skies,0.6,0,317793,0.0,2003-01-21,sci-fi
Doctor Who: The Next Doctor,7.216,138,317190,7.6,2008-12-25,sci-fi
Doctor Who: Last Christmas,6.931,172,317182,7.9,2014-12-25,sci-fi
Draconis Olim,0.6,0,317143,0.0,2011-06-20,sci-fi
Manifold,0.605,0,317098,0.0,2013-09-20,sci-fi
Shifter,0.847,0,317090,0.0,2014-01-11,sci-fi
Beautiful People,2.349,8,316951,3.6,2014-07-18,sci-fi
Population Zero,0.6,1,316800,7.0,2013-11-07,sci-fi
The Black Hole,4.5139999999999985,14,316784,2.9,2015-05-26,sci-fi
The Posthuman Project,1.361,4,316618,3.5,2014-06-14,sci-fi
The Untitled Karthik Krishnan Project,0.6,1,316461,7.0,2010-10-31,sci-fi
Half-Life: Escape From City 17 - Part 1,1.4,4,316326,8.3,2009-02-13,sci-fi
Gaiking,1.136,0,316286,0.0,2011-01-01,sci-fi
Lake Eerie,5.5760000000000005,38,316268,3.3,2016-01-15,sci-fi
The Black Tulip,0.6,0,316236,0.0,2013-01-01,sci-fi
S.I.N. Theory,0.93,1,316007,6.0,2012-12-08,sci-fi
Air,1.183,1,316004,0.5,2014-06-05,sci-fi
The Record Keeper,1.248,1,316001,2.0,2014-09-26,sci-fi
Grain,3.758,10,315840,7.2,2017-11-24,sci-fi
The Nostalgist,1.499,8,315723,7.5,2014-06-19,sci-fi
"Doctor Who: The Doctor, the Widow and the Wardrobe",3.13,45,315623,7.1,2011-12-25,sci-fi
Doctor Who: A Christmas Carol,5.617999999999999,140,315620,8.2,2010-12-25,sci-fi
Weaverfish,2.971,4,315355,2.8,2013-10-09,sci-fi
Jurassic City,5.046,38,315024,5.0,2015-01-09,sci-fi
Plug,1.7930000000000001,7,314238,5.7,2014-10-25,sci-fi
The Awareness,1.203,3,314131,7.3,2014-01-02,sci-fi
Doubles,0.6,0,313965,0.0,2014-11-02,sci-fi
The Shift,0.695,2,313948,3.0,2014-09-22,sci-fi
Revolt,12.402999999999999,169,313943,5.1,2017-07-01,sci-fi
E N V O Y,3.0410000000000004,9,313893,6.4,2014-09-22,sci-fi
Firequake,5.902,21,313788,4.3,2014-12-22,sci-fi
#PostModem,0.6,4,313685,5.1,2013-01-18,sci-fi
The Elegant Clockwork of the Universe,0.961,2,313613,6.5,2013-01-11,sci-fi
Doctor Who: The Day of the Doctor,12.185,551,313106,8.4,2013-11-23,sci-fi
Windstorm,0.6629999999999999,2,312818,6.0,2007-03-27,sci-fi
The Walking Deceased,5.642,70,312793,5.0,2015-03-20,sci-fi
Alien Outpost,7.064,118,312526,4.6,2014-09-19,sci-fi
Alien Incursion,1.711,1,312448,2.0,2006-08-26,sci-fi
Willows Way,0.6,0,312338,0.0,2008-01-01,sci-fi
The Phoenix Project,4.164,18,312131,4.0,2015-01-16,sci-fi
Last Son of Krypton,0.7120000000000001,0,311661,0.0,2013-06-20,sci-fi
Timespace,0.6,0,311212,0.0,2014-08-14,sci-fi
The Landing,1.058,4,311104,7.4,2013-10-26,sci-fi
Julie & Jack,1.882,2,310814,1.5,2003-01-01,sci-fi
Alien Zombie Invasion,0.64,0,310592,0.0,2011-09-22,sci-fi
Alien Rising,3.149,6,310578,3.7,2013-07-03,sci-fi
Those Who Walk in Darkness,0.872,1,310333,10.0,2003-08-03,sci-fi
Hollywood Burn,0.6,0,310089,0.0,2006-03-10,sci-fi
Saikano OVA: Another Love Song,0.6,0,310070,0.0,2006-08-05,sci-fi
The Drift,2.219,3,309981,4.0,2014-12-08,sci-fi
Shadows on the Wall,2.175,4,309811,5.0,2014-12-10,sci-fi
Poet Anderson: The Dream Walker,1.118,5,309786,5.9,2014-12-09,sci-fi
Legends from the Sky,2.329,2,309521,0.0,2015-01-30,sci-fi
Battle at Beaver Creek,0.6,0,309320,0.0,2014-12-21,sci-fi
Sick,3.4,9,308867,5.4,2012-11-30,sci-fi
Advantageous,6.287000000000001,97,308457,6.0,2015-06-23,sci-fi
The Gate,2.1830000000000003,5,307903,7.0,2011-11-10,sci-fi
The Device,0.6,1,307880,6.0,2012-09-27,sci-fi
Mad Max Renegade,1.9080000000000001,9,307732,7.8,2011-12-03,sci-fi
Bill the Galactic Hero,1.865,1,307706,5.0,2014-12-12,sci-fi
Vice,18.082,357,307663,4.4,2015-01-16,sci-fi
Time Trap,1.515,17,307527,6.9,2014-11-30,sci-fi
Wanderers,1.5119999999999998,35,306963,7.4,2014-10-11,sci-fi
Woods,0.6,2,306639,4.5,2014-11-28,sci-fi
Mis-drop,1.1159999999999999,5,306527,8.0,2013-12-01,sci-fi
Broken,0.6,0,306518,0.0,2014-11-26,sci-fi
För Sverige i tiden,0.6,0,306300,0.0,2009-09-26,sci-fi
Power Rangers Super Megaforce: The Legendary Battle,3.81,11,306264,6.5,2015-08-11,sci-fi
E.M.M.A.,1.074,3,305676,4.3,2013-01-01,sci-fi
PoZilla vs Grass Valley,0.6,0,305280,0.0,2012-09-14,sci-fi
The Frame,4.138999999999999,46,305127,6.9,2014-11-21,sci-fi
The God Question,0.6,0,304600,0.0,2014-08-29,sci-fi
"Gallino, the Chicken System",1.18,1,304034,2.0,2012-09-08,sci-fi
World of Tomorrow,6.192,189,303867,8.0,2015-03-05,sci-fi
Intelligent Life,0.6,0,303666,0.0,2012-11-11,sci-fi
Controller,1.021,4,303363,6.8,2013-08-01,sci-fi
90210 Shark Attack,5.379,12,303267,1.8,2015-02-17,sci-fi
Own Worst Enemy,1.56,1,303237,5.0,2012-10-20,sci-fi
Scooby-Doo! Moon Monster Madness,9.439,53,302960,6.4,2015-02-17,sci-fi
Emmanuelle 2000: Emmanuelle's Intimate Encounters,2.69,4,302508,4.5,2000-11-11,sci-fi
Iron Sky The Coming Race,14.479,121,302349,5.1,2019-01-25,sci-fi
Phoenix 9,1.4,0,302178,0.0,2014-11-10,sci-fi
Meeting Che Guevara & the Man from Maybury Hill,0.841,0,302053,0.0,2003-05-08,sci-fi
Beyond,3.943,14,302036,4.0,2014-04-25,sci-fi
Garm Wars: The Last Druid,4.6930000000000005,27,302026,4.2,2014-10-24,sci-fi
Prison Pit: Book One,1.104,0,301992,0.0,2014-07-24,sci-fi
Christmas Icetastrophe,3.5210000000000004,33,301816,5.4,2014-12-20,sci-fi
Terminus,8.052999999999999,105,301729,4.8,2015-01-30,sci-fi
Infini,8.477,239,301728,5.2,2015-05-08,sci-fi
Squid Man,1.588,1,301486,10.0,2012-01-01,sci-fi
Dark Side of the Earth,0.6,4,301472,6.0,2013-08-08,sci-fi
Singular,0.71,2,301248,5.0,2014-11-03,sci-fi
Narcopolis,6.289,45,301228,4.9,2015-09-25,sci-fi
A Stitch in Time,0.6,1,300840,6.0,2010-01-01,sci-fi
Remaking the Legend: Halo 2 Anniversary,3.0210000000000004,1,300822,8.0,2014-11-03,sci-fi
Ducked and Covered: A Survival Guide to the Post Apocalypse,0.6,0,300809,0.0,2009-12-13,sci-fi
Artificial Telepathy,1.002,2,300514,2.5,2001-01-01,sci-fi
Justice League: Secret Origins,4.22,22,300386,7.2,2001-11-17,sci-fi
RWD,4.302,14,300321,3.8,2015-09-26,sci-fi
Running the Gammatar,0.968,4,300305,6.4,2014-10-24,sci-fi
Night Of The Alien,0.6,1,300250,5.0,2011-04-08,sci-fi
Paramnesia,0.883,0,300111,0.0,2013-06-26,sci-fi
Debug,6.399,56,299939,4.3,2014-11-03,sci-fi
The Amazing Wizard of Paws,2.329,7,299545,3.4,2015-03-03,sci-fi
The Flash,10.615,0,298618,0.0,2022-06-22,sci-fi
Disaster L.A.: The Last Zombie Apocalypse Begins Here,2.971,31,298538,3.8,2014-09-16,sci-fi
Flesh Computer,1.683,6,298367,5.0,2014-02-07,sci-fi
Lazy Boyz,0.6,0,298183,0.0,2014-10-22,sci-fi
Strange Thing,0.6,1,298171,6.5,2014-02-08,sci-fi
Redaction,0.6579999999999999,2,298170,4.3,2014-10-18,sci-fi
Dynamic Venus,0.6,0,298163,0.0,2014-10-18,sci-fi
Rage (II),0.847,0,298143,0.0,2014-07-01,sci-fi
Ambition,3.5410000000000004,41,298077,6.8,2014-10-24,sci-fi
Reaper,6.456,34,298026,5.6,2015-06-05,sci-fi
Iron Wolf,1.694,4,298009,4.3,2014-02-28,sci-fi
